x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y
-0.016630059578703865,0.09418871466164695,-0.6863123916898397,1.2841651332777904,1.2307846401387252,0.7783552438824737,-0.669583202612725,0.31185313800101366,0.9969435894876373,1.7212011051280292,3
0.5021698182329292,0.7281415548524913,0.27422978152633853,0.5608109815381914,0.7059398693957956,0.9368926460932094,0.03502791814491012,0.7961906579925555,0.9062905084538586,0.3971741782494572,2
0.3882416923843376,0.20095147776261985,0.5358254987580935,0.294431286394747,0.16830069921066326,0.1948043639791413,0.5121281843632731,0.7240475006548349,0.6883917716941474,0.6879286298026913,0
0.3167257988410392,0.34196403896965505,0.30672492756575154,0.2022515562436032,0.5632863439460973,0.49569113457090674,0.4142814141646921,0.4116630241458568,0.35249963322038835,0.9772767188398284,1
0.287186455322667,0.9403316628350951,0.7606302538649656,0.8171625425184846,0.8227935857368456,0.7287533061845626,0.9139278282628195,0.6167505582840316,0.3619737879017343,0.6218574619711351,2
0.30799622364182877,0.6466360090811444,0.1685811376434152,0.40527143503072227,-0.0718490094050157,0.17925887160635334,-0.045496969833814516,-0.26995014877063805,0.393470171415505,0.04092768340647868,2
0.43817827362939044,0.4317755085508028,0.7214148584774938,0.5683389937585297,0.40547891580936685,0.08553160689951399,0.6022313040669358,0.5461017526664209,0.7767122320278077,0.11033401485926764,1
0.5468055819070312,1.4051185858405537,0.5545129372061137,0.1345896474446101,1.3995645530886092,1.143359944900106,0.7829071915686452,-0.13431444158930894,0.24827731071887124,1.1693482689198138,2
0.8456927643852217,0.06775560436599642,0.20861004718854692,0.23974271842983197,0.8165866268590317,0.9234279068634228,1.1301750182958785,0.38224913926647475,1.0445011592320987,1.160196012902357,0
0.39567876123431844,0.7414483113090269,0.5074230891405058,0.45517895087093585,0.514824329691707,0.7316169602586052,0.6526956514698938,0.0870473753832583,0.6741202772470343,0.5409059866181897,1
0.30233547011835715,0.22700105585182878,-0.04768946342165825,0.6228777179061689,0.9793938730994345,0.8805454644500728,1.0986226463988773,0.775061294923439,0.8426224882210026,0.7720774278172137,0
0.5850833902570688,0.1328991611350498,0.2988878164776335,0.8418187729331933,0.43036423787170197,0.10116611851335293,0.8904908426656589,0.797163460711195,0.9424774575885498,0.4525750093634836,3
0.7622083859319777,0.8552566908321285,0.8905532335058173,0.19515575519788456,0.519954433357477,0.2877610065689661,0.17801463222859193,0.4232160525336506,0.49492855822546605,0.37720984877618713,2
0.5299964230767037,0.5505527722159371,0.6003579859637276,-0.1994417695444099,0.16303784252629527,0.5262677188959314,-0.11561290975816546,0.7864135300153696,0.26186619864626637,0.6078516550917609,3
0.7071415053253924,0.6957560032772403,1.1758081461329153,0.9146213629680104,0.6201667663921757,0.2391230569214997,0.9426111264458186,-0.07716720299120361,0.1428332928119663,0.7019494355148207,1
0.830010756308954,1.0041614496079994,0.5373923082668826,0.4167595325087631,0.8556605399621887,0.6395253808001942,0.10201769326524389,0.630070497418379,0.6156168971268179,0.9103092121388552,2
0.6377178633726485,0.2542677407829307,0.8328697493569437,0.2006046692919487,0.4128004844871263,0.8272369054873386,0.9141824375844484,0.7676684139183697,0.1287853519814456,0.5020596284941239,2
0.5957530087399077,0.10526741638352734,0.742537648913985,0.0030136076274825813,0.9453715680922404,0.7900258700118896,0.17041074356831315,-0.06516805861791371,0.9416811091099921,0.7259739558449585,3
0.6137092877454348,0.29111138754791294,0.7899589891521369,0.18566826702025213,0.39923545815675043,0.8177572213904712,0.8984897262905184,0.7613994454677097,0.11461195515162712,0.46458113866979645,2
