x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y
0.7797081528317469,0.9409262858304888,0.24027084171217433,0.05273700984462671,0.12707787037354265,0.9455280907560795,0.938969942353844,0.43389291867664426,1.1534407170084064,0.5982056494091244,0
0.41516265429987653,-0.03744706146523635,-0.10222224587478818,0.3325138046241574,-0.3463458974675288,0.1541343860154953,1.0963570949096755,1.1954024667585197,0.05994541322074354,1.174712468370207,1
0.42798237674412004,0.274083652157412,0.9502133640656926,0.09726329253340568,0.8449302240548943,0.9832498593010951,0.7254056830582746,0.04909887817223355,0.1540413039368263,0.7616163881282009,3
0.6885122826898229,0.1800141770849916,0.17989345912457944,0.037526046535845486,0.4020186074513117,0.5519236856199632,0.35871498397520246,0.13764123840489514,0.9475445125136013,0.47659432065576524,2
0.6017068768675352,1.005616437433645,0.18172863106978435,0.24252725355239288,0.2879677977558762,0.8732763563168332,0.08668758431654139,0.7873705697483326,0.3463262112667161,0.08641872380662177,2
0.6742528151551546,0.41051847877960124,0.5073058680676582,0.10182213298414139,0.15972242931462582,-0.011964531995991234,0.7550152779373456,0.4935254175706198,0.09852734029430475,0.487491955490837,2
0.3059000098831244,0.6164398449445309,0.29236838487578864,0.0777439749037972,0.25180593651597916,-0.0514197589163287,0.4677011674322308,0.6176061763014994,0.44409162582358336,0.7875407834471214,1
1.0422274306504662,0.8109548879620138,0.5527011797344594,0.5621856102049114,0.6023483554844232,0.01895624056148787,0.42727405031090293,0.23188978472243849,0.901172025323587,0.6776330733493089,1
0.8088444615712485,0.30121586461083905,0.5490166799923142,0.6036415005182487,0.6352886175097452,1.013153570446026,0.7410225808216817,0.028033234187891908,0.26813077127293644,0.9780304208131977,0
0.7876385495476711,0.6593636552364335,0.1692011548676139,0.3069759301322168,0.4036769939151526,0.8425008310574156,0.319436617464209,0.4851544267749477,0.2414942194740755,0.040029515740517274,2
0.7118095960834424,0.345142483159123,0.5506989422685744,0.3867455114734133,0.3137045141353038,0.51985197029053,0.999385368154954,0.26022918581347776,0.7372325994471995,0.40455627340098976,2
0.6809185200116445,0.5648768370324602,0.7516541414929528,0.07673119340533692,0.721078967041711,0.6417317567210129,0.1378585444952573,0.29726153798844274,0.013065167128082414,0.22194469227641167,1
1.1327709772948908,0.4979080347321724,-0.030767537073515067,0.6510964442916889,0.8143807045347919,1.261970126866644,-0.028010698708486714,0.0776468738231989,-0.05621826123548895,0.7994715978592192,0
1.1075396000051447,0.4504817996157167,0.3640886045960816,0.17583747139166322,0.8343009483018476,0.9307874739847506,0.29378109020782317,0.757996882868793,0.4413583236595382,0.19903299652801715,0
0.8636217270050508,0.08598887374455358,0.6729949341071384,0.6038708558673349,0.9859149766165989,0.11271450544649897,0.21439916866328929,0.14483457905895195,0.5654936130730328,0.6204311181599167,1
0.953215377025994,0.819191849777852,0.44218218180750424,0.6977725659497199,0.40003072824247776,0.1064003259994937,0.49703261892276823,0.0803748498306778,0.8276909872303998,0.5430031154688518,1
0.48356112355522,0.24050698592875974,0.2783553943836195,0.5528152013140816,0.07412060540516838,0.0473978905748842,0.6299500493623474,0.6650740218596607,0.600362886807614,0.5766069033098202,2
0.4168438112860295,0.0018581823700728195,0.46647690255364566,0.7164008237394555,0.36402296338558493,0.6924060897040972,0.364439591666312,0.1563072237284862,1.0065582739997774,0.8359847858590241,0
1.1479906669492017,0.6415659240931034,0.29370704198495434,0.11093410305729515,1.130447873965045,0.9926282837151599,0.8389353083061922,0.7300248156864108,0.32877201945119194,0.04430805584470204,0
0.7104026038682965,0.8276617004406749,0.32796533513194565,0.5771525247389279,0.05605763636798245,0.1296166696095384,0.1950925364284188,0.6675028919123526,0.05083304905950578,0.39779720370128946,3
0.10448409226216376,0.9094905687336206,0.6491183765441719,0.45070256430114053,0.71949891641879,0.09180492497683931,0.4129035001441313,0.8708176042751122,1.0223695659262622,0.3827825212646915,3
0.8741892882150832,0.44163718758996684,0.8164268264192185,0.5680632356700596,0.7217660904505867,0.21887521721165512,0.22955686949058496,0.0910572620334119,0.6938591961283311,0.47166289555195723,1
0.48960237423355324,0.679706133657,0.060071313277991256,0.828139728803472,0.5118670120823202,0.23862682682119574,0.6360923437910022,0.051475051851041564,0.6294053162458685,0.30606982007006234,3
0.9781098729377529,0.9087708980118476,0.3618097189037621,0.7305712060350177,0.5071577977406063,0.054831936388991635,0.6247424556942667,0.19145326002490304,0.733711381428143,0.6307944327524178,1
0.5074023906160484,0.2072835349770223,-0.10099727702696229,1.360196197812232,1.1110823849291598,-0.06642111984828755,1.4635985791767199,-0.2195360423682816,0.09670127921222932,0.36000085730478526,2
0.7638742071740339,0.1037483838896035,0.16772531165265284,0.9560642195541807,0.889179285185561,0.030485925251334416,0.9786761886255374,0.19028001871086586,0.08824138276637353,0.08178137905074258,2
1.0117757073322555,0.861378274650046,0.6026478688292785,-0.19655464043238557,0.26118831278761534,0.5773070263423231,-0.02539396802235727,1.393658388110716,0.7968009360788709,0.6609736929433206,3
0.6350207769081264,1.0511144016221916,0.3713030109270574,0.08285612268974528,0.4676164924438983,1.0102482554877672,0.13806815903949438,0.7578283045701618,0.4841862356943609,0.091883220865396,2
0.04625314634638371,0.7924309823528305,0.8599783541198183,0.8154299303042063,0.5448225240352242,0.196349744850747,0.23732626193584294,0.9309814213530342,0.48582941101164,0.0682341349707572,2
0.3192195918639966,0.30600277548224847,0.047698168731808266,0.5875195826288699,-0.004441051812032928,0.01992241902829964,0.2594029813853962,0.9121282632156305,0.5975559431648774,0.9036506272469471,1
1.0002657862454645,0.7870184222740567,0.5475709163105413,0.46682014968175434,0.36932789234587765,0.13293934552468675,0.49947516480405496,0.9723935788986086,0.7473097162685515,0.17727391368937495,2
