x0,x1,x2,y
0.7970643138532618,9.93474982770495,3.3584799294186807,1
8.197511993069437,2.979763464141741,3.1069951508438445,1
9.454287048794201,2.660380942538678,7.822739668672604,1
6.8422010809191045,3.461542497790485,9.718445089761762,1
6.730502522588521,6.372990287921896,9.594120683586437,1
7.785164021839712,9.199147620490582,4.184048957701922,1
4.487310228446065,6.948955810420742,8.428835945169798,1
8.572048405974757,0.06624150180558952,7.426466893748857,0
2.448947894324144,7.8984077606203815,1.1340792346993978,1
8.895388528794182,8.685836699186993,6.983565954404169,1
4.320444726617955,4.1316013793378055,6.048751424041125,0
3.959824721359543,4.720893810572591,6.01188277014016,0
9.790625335145997,0.01416402006637063,8.286921723884335,1
3.15118190759079,2.752238296256583,3.8972466706979967,0
8.710344978174701,9.062687856068232,3.224760673634478,1
0.671660179430349,4.668768196071339,0.5915705241701485,0
5.3269851995199815,5.033595458749719,0.9141321033350314,1
6.383291295533624,0.8086031181150732,6.61830818370553,0
0.7274389408051973,9.980769175625948,0.3383504347214039,1
4.75288924650897,5.379652519123806,5.721598485327344,1
9.482509968667383,4.333184198153894,9.840079913969934,1
8.224383392029914,4.824676521769492,1.0842434733242168,1
7.21582794254556,8.09471048432769,0.16334181549534477,1
1.3673494763895877,4.757642750681255,1.6936654028031661,0
2.514937878463824,0.9656152592901956,6.220205970412728,0
9.576738713508814,3.4382727137403735,2.4678408904917024,1
7.175727478345687,0.7319340048091794,4.076560505886983,0
9.996706556585051,1.1948449026422403,5.683056181464395,1
5.302396549395874,7.446183207714433,5.710235260723802,1
0.32779731108588894,0.5826203662644303,6.589176402344734,0
1.893939875665882,6.839458841314179,3.4067784059174078,0
2.667840493679109,1.4995133646045322,6.8875193745612195,0
4.080371305671147,4.785817028041733,5.403225657538062,0
7.873708358072501,5.349573508083424,4.887156297652968,1
7.388626746188836,7.163388828696951,9.111695797675939,1
0.953990199983048,6.903108574545374,4.410272181823068,0
7.149216523780892,1.432457450197706,1.1447693319715413,0
2.3990350583287934,4.947509365338327,9.879422267247126,0
6.1582723954996546,4.557495745533149,0.39339067284433815,1
9.40981309147344,3.3498145599297513,0.40489224475485974,1
9.268805407493328,9.502554541230133,5.839620970319899,1
4.141328028640422,4.763380117357103,9.569865384902668,0
0.6489056291814521,1.627296724229742,1.6140075086255812,0
8.61441410029943,4.57719375005073,9.607431925306592,1
2.5279777782638724,5.7100708647345435,4.705252510417804,0
4.065083818929195,4.068920709709887,6.200500980832508,0
6.920532269256004,0.9799901686984436,9.247599966232377,0
4.705400539583501,0.9409063189301492,7.888153901925134,0
3.386134206496213,9.879579179486548,2.9336574559263906,1
6.212569223685956,5.565791196838839,8.968190063385773,1
2.7617763566366396,9.72764772806219,0.024186348860110174,1
2.0144084300040808,9.020180937231478,5.57084563674694,1
6.7646849565265255,7.526389882670069,7.701875678260866,1
8.592903791527421,1.8848129412149894,0.23199846940982316,1
1.80367889559241,0.20363646550947911,2.8262515484771713,0
2.646710230877586,5.290066683691943,8.434635430886829,0
4.534523538846695,3.0752968677801054,9.600841775994141,0
5.799161549357407,2.9517949231284613,3.0567107487679257,0
2.72838388783328,5.697886980540725,7.937493193696758,0
4.031144614006351,5.573500497406516,4.238384058484064,1
8.03567842038985,7.4495989245581065,2.882265671927444,1
2.991314715118424,8.03035275024578,4.756341955491028,1
8.300534074255152,5.00312334018849,6.344758713487671,1
7.136360521768463,7.830493703775989,4.422174522264283,1
1.8227584311788259,2.707988336378678,5.875166034087945,0
4.020061306085583,8.925120585356277,8.68201793291857,1
1.4830576640626547,9.166553709075085,7.520658176445767,1
8.752438908866791,0.36257708071702255,9.596308774328943,0
2.6781410717398724,4.390655308888588,2.703766234907649,0
7.7268744682533175,8.817809811624397,9.074745717647932,1
1.0354672199583814,9.042190042601204,3.319920657326203,1
2.610840662974019,7.188633747413304,0.8950843663484276,1
9.12830391350292,8.843770783050863,1.9746178850601726,1
1.2702979571761408,5.494333797635504,6.1002932196048665,0
4.964025566245372,6.137600339339522,4.020126157225034,1
8.49810377846645,8.894995172699314,8.061890196976039,1
7.167885134175148,8.334801954885593,1.6945638791632134,1
0.2118855307892964,2.703265551775157,0.6901269330999493,0
4.542255907131851,8.620115406426581,4.199436598470459,1
2.9615604674169074,7.421610028377651,2.3403676599419567,1
1.2608242514277324,7.491934085133374,5.477510968462983,0
0.05063115858134015,5.784568295188483,1.5776162874275423,0
4.658399612957485,7.171211852849845,8.429529552186883,1
5.7415859438356005,7.822276088813069,5.344445783193415,1
5.698752552264846,5.803289423459148,2.8127473965625183,1
4.639631038179884,4.674110621967342,8.288998438328385,0
3.9805611105466565,4.45656542228196,1.3454620133397421,0
6.757694441028418,6.73114001847015,9.100879302060648,1
7.125818308448027,0.9695909719545648,3.005108885057628,0
5.96683200204294,1.6021487679383373,1.4419901971693982,0
0.7439114301693395,7.520604324780873,8.995046876904429,0
9.549139606295382,6.1637563327351845,0.880991739415915,1
3.490808499906546,5.861288391448197,5.496936485193528,0
7.461885883197414,2.9969390644165728,6.361095077833875,1
2.424686074425615,7.278238632977275,0.7267203018608837,1
0.25292308450834744,6.583183484144338,0.25781136372188707,0
3.4465949843058254,5.807319144923893,8.534667722092678,0
7.512984684001211,3.6934701410927118,6.882374227955107,1
7.533303647356257,5.216452307097352,6.008774533175933,1
2.0516272734136773,6.292805511291288,9.398848273617626,0
0.36739725691944614,0.4430791136530188,1.0626830696820477,0
7.244399416081028,2.1231607032322963,2.2678025426995383,0
4.508413264321527,6.815122078763407,2.608659930045696,1
1.3783320382667297,6.378920981353373,1.0737607752515965,0
8.92254669728056,9.469821204589831,9.181447572284966,1
7.949813016100247,7.626942522086905,2.3037779026729357,1
2.5339950140967806,3.984892840910146,9.981323372577407,0
3.858094039093538,9.450053757411151,7.142484551914434,1
5.9668928982439065,6.237965000337206,1.5500866861860907,1
0.4312732522527396,3.448460431455703,0.4966531901674498,0
3.1066112618063135,7.101899166385656,9.49960088455316,1
2.5170965208969287,4.086261632969707,6.022583737018219,0
3.012565911168922,7.11903219756252,4.067344500020047,1
0.32336015153118347,4.334373331051296,0.5972210126077759,0
3.073073715987155,3.8761430261377585,8.734450236040516,0
