x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,y
6139.3398,3.543617,1.625696,2.743075,5.280383,-0.666286,-1.178554,-5.062691,15947.8603,4.897571,6.40396,11.620306,15.996698,-2.420637,-3.758345,-12.697056,5619.334,2.551121,3.755107,9.722948,14.196763,-1.091928,-1.86751,-7.767301,5679.3328,2.519642,3.920889,10.723243,15.219446,-1.115139,-1.862741,-7.795119,2128.5781,2.005285,1.63929,5.684393,9.200472,-0.429303,-0.915097,-4.617304,2028.802,1.947767,1.478281,5.115874,7.822845,-0.397203,-0.86421,-4.527759,7995.9607,3.031126,5.897287,17.200682,22.896367,-1.625361,-2.627896,-9.430437,8308.3169,2.987693,6.57177,20.489012,27.441894,-1.744038,-2.944897,-10.241535,13830.2837,3.533512,4.19305,6.58461,9.155181,-1.759296,-2.715512,-8.755279,9325.1314,3.076131,2.556778,4.011261,6.508397,-0.969087,-1.531752,-6.065109,6477.9266,2.626125,3.955366,9.275027,12.329021,-1.177886,-1.758418,-4.713991,5363.145,2.581914,3.318937,7.919378,10.369137,-1.010696,-1.5137,-3.929594,3105.3338,2.249625,2.277368,8.244004,12.012562,-0.555232,-0.949868,-3.783386,3013.467,2.193345,1.983334,6.553628,10.061497,-0.517303,-0.880812,-2.886894,9283.4687,3.075689,6.541184,19.365065,24.231486,-1.826195,-2.809267,-7.30799,8385.437,3.053733,5.700538,15.996782,20.691499,-1.618041,-2.395966,-6.135131,0
5627.461,1.245273,1.222049,1.621838,2.971086,-1.15133,-1.518671,-3.80735,5532.3359,1.238997,1.076905,1.392155,2.711385,-1.040778,-1.378179,-3.16112,9267.5032,6.21891,1.89898,2.564492,2.90275,-1.829267,-2.541931,-3.061089,8477.892,6.012057,1.725506,2.373224,2.77031,-1.697828,-2.41355,-2.947725,1264.5101,2.26862,0.328278,0.563237,0.924315,-0.319126,-0.54334,-0.90474,1388.9547,2.322111,0.368697,0.654302,0.987171,-0.344772,-0.574417,-1.691643,8316.6778,7.436848,1.992573,3.009238,3.523158,-1.974502,-3.090173,-3.850034,8014.8935,7.543902,1.938834,3.025107,3.481517,-1.950265,-3.176471,-3.843339,5361.6778,1.278043,1.07444,1.371412,2.418966,-1.027269,-1.335499,-2.532761,4114.0996,1.205449,0.892261,1.205573,2.22484,-0.837814,-1.102624,-3.27439,10082.672,6.422537,2.094537,2.853278,3.504741,-2.010836,-2.895956,-3.850321,6588.3945,6.198359,1.424778,2.058482,2.351235,-1.387518,-1.926954,-2.429908,1357.1365,2.28671,0.372709,0.6653,1.121911,-0.339914,-0.597559,-1.072385,1691.735,2.446059,0.443618,0.744631,1.14645,-0.399956,-0.657054,-1.921473,8816.9597,8.260706,2.106774,3.252723,3.761932,-2.154166,-3.57072,-4.150516,7791.8723,7.834246,1.88209,2.916926,3.353567,-1.858568,-2.98352,-3.559301,1
265501.372,17.928737,69.59455,100.793892,166.976677,-43.327676,-107.672428,-883.41866,280345.7637,14.618654,76.25538,114.903414,156.064081,-45.993265,-112.141175,-1090.526922,65317.0894,24.653188,17.928962,24.405176,32.152743,-17.283559,-29.112027,-69.104313,61931.893,22.39596,17.385285,23.881958,34.747151,-16.45905,-26.781592,-68.100425,13873.1864,8.906854,4.389907,8.6168,10.295733,-3.621633,-6.081569,-10.95391,11511.2061,8.518266,3.63887,7.396642,9.25851,-2.936513,-4.858554,-10.112748,78150.4358,23.797405,27.466528,45.007025,52.798502,-24.891065,-45.427019,-104.618412,80876.4165,23.178207,28.120181,45.488342,54.226575,-25.629862,-46.931419,-107.712124,232669.25,13.925284,66.806169,102.571519,146.030567,-36.038126,-78.963051,-816.997567,198492.4365,13.809359,55.656847,83.333158,135.645022,-30.770029,-62.769959,-537.378023,80805.2425,27.840164,21.994808,30.286574,46.24466,-21.636016,-35.739505,-120.974121,62394.7471,25.034025,16.57939,22.677199,32.309847,-16.434772,-27.125814,-88.96833,14917.5947,9.271097,4.744844,9.621603,13.361233,-3.996344,-6.707145,-13.963216,12964.9797,8.600725,3.872361,7.59483,10.242806,-3.409722,-5.813494,-13.330675,103171.6372,28.544892,35.590735,57.557686,74.360194,-34.219939,-64.80579,-188.575785,84760.5959,26.991417,29.755164,49.594919,61.426593,-28.439191,-55.446787,-154.787703,4
14841.959,3.568468,3.108217,3.837598,6.54827,-2.230227,-3.041438,-8.564169,25384.4185,6.215454,5.811256,7.122781,9.822001,-4.072087,-5.268892,-11.283393,13367.8015,8.5337,4.511557,7.76173,9.881489,-2.843247,-4.276006,-8.252185,13736.0903,8.361077,4.625925,8.061608,10.048722,-2.907566,-4.396337,-7.949013,3153.4868,3.508999,1.07689,2.270034,4.010201,-0.74599,-1.329895,-3.53856,2714.9999,3.587276,0.88472,1.906347,4.302876,-0.592461,-0.994232,-2.454196,13813.1135,7.323434,5.418633,10.626992,14.130187,-3.33848,-5.470184,-9.571355,14644.9993,7.370651,5.750712,11.344581,14.488891,-3.580565,-5.938039,-10.770556,16816.8164,3.229828,3.540047,4.398316,8.558877,-2.61687,-3.658456,-12.210302,12849.3159,2.913602,2.676482,3.325279,6.448881,-1.930565,-2.776397,-8.999201,13872.9562,8.603785,4.75383,8.144038,10.818761,-2.872397,-4.244247,-8.83171,11033.7787,7.795892,3.715295,6.559958,10.435494,-2.301975,-3.435988,-7.35664,2988.4084,3.456792,1.010596,2.261135,4.735427,-0.697452,-1.331523,-3.706673,3051.9401,3.625584,0.993879,2.215342,4.624873,-0.693256,-1.210786,-3.49046,14289.9695,7.28066,5.603233,11.118364,13.954777,-3.508968,-5.804374,-9.748452,12268.4111,7.082101,4.788961,10.014354,13.16102,-2.991481,-4.995881,-9.104728,1
49720.3901,7.217371,10.460984,13.025691,23.657087,-6.330561,-9.515,-35.929233,86835.749,8.598128,19.320303,25.139196,41.064958,-13.153682,-19.511128,-89.480125,16462.7551,5.094199,3.653469,4.825094,10.80459,-2.890107,-4.695259,-15.837959,16389.126,4.859329,3.610782,4.70502,9.573277,-2.829087,-4.804752,-14.612625,3402.535,2.887018,0.852236,1.298257,3.840222,-0.621461,-1.305541,-4.812945,3019.847,2.67373,0.773567,1.27303,3.85894,-0.529266,-1.091483,-5.308341,21606.9824,5.384999,5.137731,6.701624,13.530011,-4.160249,-7.063786,-20.813683,22615.5103,5.346605,5.387327,7.074981,15.110569,-4.401302,-7.654874,-20.886631,67940.3721,6.381131,14.672863,18.487002,34.075922,-9.986729,-14.699102,-54.374363,44520.6406,5.070066,9.30193,11.639015,20.436231,-6.609867,-9.395495,-35.207229,19758.7227,5.329841,4.309646,5.249345,8.975073,-3.467638,-5.312439,-12.793741,15631.8831,5.104026,3.402273,4.213895,7.661663,-2.731698,-4.155201,-9.283533,5208.9058,3.121844,1.293874,2.084203,4.442106,-0.892778,-1.474438,-3.838305,5249.7324,3.129269,1.306884,1.974536,3.897865,-0.876834,-1.39163,-4.169927,25544.5713,5.836099,5.834804,7.367813,12.774902,-5.048466,-7.831317,-15.737869,22199.562,5.562109,5.11943,6.591927,10.441744,-4.262325,-6.562497,-14.313785,4
12789.0603,4.893629,2.691875,3.973126,7.901456,-1.709071,-2.590397,-10.416346,45485.4595,7.77536,12.135581,18.191811,25.489063,-8.837946,-12.703931,-35.841728,11537.1592,3.683261,3.684752,6.691495,9.528025,-2.733939,-4.554557,-11.788893,11611.1563,3.540573,3.714832,6.940443,11.498876,-2.73978,-4.444142,-12.381471,2955.0513,2.750453,1.135961,3.095044,5.240297,-0.721879,-1.432962,-4.90063,2577.2609,2.549681,0.997154,2.56988,5.530093,-0.60714,-1.215577,-4.469263,14850.0068,3.957204,5.215732,10.701714,14.563226,-3.750233,-6.293694,-14.780765,15525.586,3.898433,5.563734,11.781975,16.908855,-4.039094,-6.923885,-17.390848,37345.0786,5.81678,8.4764,11.129134,15.810561,-5.905524,-8.332502,-23.558854,25902.2036,4.974549,5.367394,6.969142,9.920913,-3.62794,-5.281274,-16.826877,14615.5376,3.889329,4.192182,6.875834,10.012374,-3.232989,-4.691942,-9.63141,11433.2788,3.547811,3.3719,5.577605,7.862514,-2.632856,-3.851728,-7.667836,3914.2949,2.909071,1.442494,3.89299,6.007759,-0.896507,-1.567249,-3.881442,3940.6538,2.880371,1.435124,3.652229,5.734061,-0.872408,-1.47823,-3.786654,18279.6622,4.248203,5.735346,10.466684,13.66853,-4.489821,-7.115483,-14.296714,16252.3847,4.149526,5.27366,9.429808,13.008363,-3.905041,-6.102801,-12.29023,3
15627.5655,2.903767,4.784167,7.776099,12.141079,-2.564236,-3.878976,-12.700135,21588.6753,3.901441,7.567205,12.830221,19.160168,-3.871747,-5.848222,-17.529513,5262.4849,1.72236,2.672,5.945092,10.526295,-1.54336,-2.57104,-8.979207,4920.9272,1.642015,2.605735,5.539195,9.993668,-1.506716,-2.449402,-8.083605,2411.3663,2.006584,1.291077,3.563578,7.28025,-0.591601,-1.172258,-5.673788,2168.7081,2.072393,1.111908,3.159058,7.587921,-0.519798,-1.076307,-5.529287,7014.9976,2.010658,3.884149,9.59741,14.221357,-1.85956,-3.082018,-11.784757,7313.3359,1.986688,4.13006,10.440011,17.47868,-1.947951,-3.282161,-9.971078,12693.4185,2.643389,3.417085,5.404179,9.228233,-1.792932,-2.723482,-10.426361,8415.5942,2.163925,2.17784,3.365307,6.021718,-1.123808,-1.667001,-5.921987,7860.9248,2.227227,2.967276,5.395611,8.808138,-1.582672,-2.360759,-6.791955,6756.4629,2.072657,2.606541,5.039127,8.303347,-1.432071,-2.153067,-5.744096,2674.9512,2.190792,1.380728,3.776369,6.73129,-0.604583,-1.047489,-3.048477,2705.8013,2.154087,1.412954,3.873227,5.901479,-0.613609,-1.020989,-3.18096,9861.2139,2.498288,4.562579,11.321206,14.522506,-2.095715,-3.278318,-9.213259,8130.1626,2.456794,3.877422,9.957251,14.170201,-1.740784,-2.691077,-6.071861,5
36837.1914,2.913,9.0663,12.322,27.2663,-7.6284,-10.274,-26.4028,34134.0899,2.2715,9.286,13.2213,21.3524,-7.7339,-10.4526,-33.4842,10494.6834,4.0279,2.6796,4.3298,6.2864,-2.4607,-3.7167,-7.9989,10507.2539,3.9178,2.7283,4.4681,7.4933,-2.4731,-3.7317,-7.1093,3218.1248,2.5193,1.1517,2.6846,4.4528,-0.8879,-1.5129,-3.4363,2711.4498,2.4865,0.96675,2.2556,4.2525,-0.73431,-1.2418,-3.0664,13393.9077,4.0849,4.2585,7.6512,10.1646,-3.7406,-6.0616,-10.1005,13989.164,4.0662,4.4628,8.0317,11.0615,-3.918,-6.3236,-10.8169,36917.2969,2.6414,9.5849,13.4367,35.0317,-7.6604,-11.4152,-41.3997,28436.2305,2.4744,6.9283,10.179,22.7103,-5.8444,-8.4921,-27.4962,11864.7932,4.129,2.9852,4.5054,7.6689,-2.688,-3.9816,-8.7834,9563.7078,3.9091,2.5089,3.996,6.1567,-2.2237,-3.3348,-7.7016,3342.863,2.5911,1.2136,2.8401,5.4617,-0.91591,-1.6371,-3.8403,2990.7831,2.5147,1.039,2.4788,4.7399,-0.77955,-1.4143,-4.1053,15064.5498,4.175,4.6015,7.8577,10.6095,-4.1642,-6.9108,-12.9057,13032.4023,4.1062,4.1927,7.4934,10.1285,-3.6746,-6.0107,-10.5893,3
850.0498,1.250925,0.224121,0.512475,2.994793,-0.193228,-0.552468,-3.674443,6559.1858,2.605565,1.415829,2.054013,5.405286,-0.985389,-1.763675,-6.644148,6751.8045,3.020452,2.145013,3.544488,7.480963,-1.253775,-2.118961,-8.745284,6821.5713,2.962617,2.166522,3.664168,6.308398,-1.270598,-2.258642,-8.01312,1231.7265,1.581917,0.475014,1.152393,4.111653,-0.286824,-0.785147,-3.989128,1261.5242,1.592446,0.484938,1.118333,3.806186,-0.276088,-0.737959,-4.304473,7891.2549,3.105953,2.815135,5.208646,8.300783,-1.582956,-2.757934,-8.687169,8421.9639,3.10907,3.053385,5.840495,10.029623,-1.734366,-3.101698,-9.257183,3763.8486,1.591313,0.803175,1.21344,3.912722,-0.523949,-0.938716,-4.648778,2461.771,1.460142,0.525644,0.888604,3.636963,-0.334302,-0.679129,-3.988474,7427.8317,3.015382,2.254343,3.474657,5.480914,-1.319945,-2.059674,-5.265075,6064.0271,2.981275,1.871247,3.022503,5.299233,-1.090766,-1.668687,-5.179007,1743.0068,1.690447,0.649041,1.415883,3.636612,-0.371048,-0.758393,-2.652711,1842.7627,1.729963,0.654984,1.350285,3.425421,-0.368833,-0.659859,-2.831379,8795.3735,3.095675,3.103954,5.430773,8.332269,-1.718214,-2.76967,-6.664245,7719.6597,3.015223,2.646602,4.627128,7.149535,-1.46454,-2.291225,-6.0013,1
14296.7632,3.747579,3.170355,4.54193,7.675833,-2.193826,-3.127498,-9.975744,44838.5469,5.926497,12.057461,18.321929,25.652683,-9.164059,-13.632581,-38.349872,12636.0532,4.377748,3.952646,6.930981,11.463228,-2.930749,-4.801914,-11.116632,12888.6233,4.26451,3.977259,6.898403,10.310299,-2.927273,-4.590772,-12.349268,3060.7411,2.73997,1.176612,3.065283,5.618804,-0.749957,-1.483791,-5.050637,2654.0039,2.545796,1.037052,2.690719,4.359968,-0.639489,-1.279064,-4.145402,16384.709,4.626849,5.725145,10.972751,16.049456,-4.048322,-6.756107,-16.203658,17338.7427,4.620968,6.061903,11.867081,18.077722,-4.305714,-7.478046,-17.29419,36287.7158,4.262664,8.376487,11.266342,18.090509,-6.230865,-8.772406,-27.603686,24793.1885,3.519183,5.287872,7.077434,10.444929,-3.963849,-5.637705,-16.730645,16136.4453,4.629484,4.561504,6.869236,9.442899,-3.472835,-5.101636,-10.554166,12747.001,4.383179,3.681535,5.749309,8.672897,-2.816334,-4.179755,-7.54593,4081.5815,2.885562,1.50484,3.943621,6.340379,-0.932042,-1.585074,-3.779208,4091.7768,2.882307,1.503818,3.80729,5.99995,-0.913066,-1.52794,-3.724725,20187.9312,4.956764,6.350514,10.568392,13.975116,-4.828265,-7.722057,-14.107311,17778.4825,4.785228,5.80441,9.885412,13.203196,-4.209079,-6.653564,-13.233773,3
