x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,y
154687.8984,3.731181,31.30399,39.472782,53.14732,-26.073386,-36.34303,-141.994425,139040.8086,3.281651,29.11804,37.717406,52.709515,-23.331617,-34.052582,-133.411251,12125.9795,3.042613,2.314681,2.819475,3.68893,-2.34953,-3.219541,-5.134247,11852.1704,2.933535,2.267455,2.793729,3.566414,-2.270866,-3.042146,-5.018133,3979.6575,2.105694,0.896184,1.39669,2.097625,-0.789254,-1.147331,-2.296653,3769.1443,2.073337,0.846502,1.306648,1.895746,-0.736938,-1.081803,-2.23141,17784.4614,3.28854,3.495697,4.385368,5.00888,-3.710823,-5.28503,-7.656711,18506.4375,3.25314,3.637394,4.667386,5.727469,-3.898995,-5.662783,-9.544476,100599.3046,3.290103,20.849989,26.398588,36.380362,-16.300918,-21.868736,-68.431171,88678.7071,3.211107,17.755548,21.959544,33.647581,-14.115975,-19.407578,-65.452642,14709.6529,3.243172,2.734958,3.302606,4.609982,-2.835101,-3.890129,-6.209812,11663.2002,3.171145,2.185403,2.652325,3.765632,-2.267972,-3.121907,-5.467412,4543.7761,2.174383,1.012062,1.595617,2.59325,-0.894606,-1.398227,-2.947929,4512.7673,2.149927,0.994903,1.534554,2.322342,-0.867016,-1.266561,-2.736309,21348.7529,3.597652,4.04441,4.933247,6.269447,-4.529864,-6.550346,-10.184242,18942.3721,3.488603,3.624219,4.437607,5.564092,-3.968485,-5.785269,-9.741095,4
9000.2256,2.670275,2.390515,3.802339,6.071766,-1.165407,-1.722451,-5.346316,9353.5981,3.028615,2.809556,4.644978,6.669904,-1.334853,-2.038502,-6.712265,16986.0488,3.391147,5.33582,7.709126,12.179234,-2.489992,-3.826842,-11.235498,18854.6865,3.509523,5.925018,8.53022,12.54229,-2.61805,-3.772543,-10.34953,3129.4119,2.670666,1.259349,2.768914,4.806907,-0.58524,-0.938215,-3.349723,3312.4353,2.753107,1.312185,2.941681,4.647813,-0.621673,-1.116546,-3.686257,14986.478,3.185903,5.787351,9.55964,12.827842,-2.482811,-3.996359,-10.159765,17130.6597,3.295724,6.410302,10.535638,14.725403,-2.785568,-4.574658,-10.142054,7241.1411,2.472685,1.681807,2.439852,3.965513,-0.822481,-1.256317,-3.518155,8068.3643,2.43128,1.703683,2.319093,3.809954,-0.831451,-1.214254,-3.906216,9083.125,2.662833,2.894088,4.289236,6.464609,-1.782835,-2.540846,-5.902136,10358.0493,2.603429,3.203809,4.490018,7.509602,-1.872147,-2.811381,-5.714662,5926.1709,3.491441,2.188916,4.421366,5.89735,-1.095992,-1.617154,-3.642247,6904.4414,3.874037,2.382615,4.554817,6.094803,-1.266187,-1.775734,-3.747131,8802.1118,2.501126,3.241821,5.61608,7.899151,-1.961626,-3.09975,-5.926044,7813.9917,2.519323,2.933463,5.090669,7.270965,-1.74558,-2.77082,-5.191282,2
59156.4746,5.313656,12.215533,15.136211,40.872385,-9.150285,-14.199494,-52.414701,63760.1718,5.078534,12.939759,16.763662,48.050915,-10.07393,-15.801926,-76.344477,10265.7754,2.910736,2.033135,2.897776,9.344794,-1.673257,-2.927236,-10.84925,10338.8564,2.827076,2.044391,2.92377,6.787097,-1.66387,-2.812742,-11.312528,1913.1867,1.905604,0.387047,0.955971,3.838116,-0.327278,-0.810406,-4.793513,1939.5,1.877081,0.386587,1.028708,3.551484,-0.321327,-0.730636,-4.302337,14007.7666,3.110022,2.783362,4.454121,8.946603,-2.38897,-4.212232,-13.98837,14718.2569,3.096941,2.87434,4.977514,9.33808,-2.514352,-4.500686,-15.642418,41082.7774,3.811117,8.899643,10.991032,26.629948,-6.121582,-9.1103,-32.479402,26690.3672,3.082242,5.88961,7.3577,16.64512,-4.070829,-6.062575,-20.395654,12298.5967,2.99215,2.457725,3.085402,6.895631,-1.971479,-2.93404,-8.088502,9816.2915,2.892938,1.924864,2.428641,6.241622,-1.571532,-2.286096,-5.993794,3578.711,2.10631,0.692071,1.738149,4.235761,-0.550915,-0.949337,-3.419189,3636.2795,2.122127,0.703661,1.667323,3.596453,-0.544499,-0.947793,-3.35149,16301.2007,3.248833,3.185875,4.436786,7.691422,-2.757287,-4.346108,-11.829083,14380.8296,3.155078,2.817975,3.932667,6.977868,-2.400113,-3.763796,-9.888502,4
19441.2475,4.782552,8.604335,14.035124,19.392468,-2.720467,-4.063334,-12.968206,18626.062,5.922153,9.096066,15.577448,20.68946,-2.782587,-4.229619,-14.184783,3813.2276,2.430484,3.172431,8.695627,12.705208,-0.757365,-1.334814,-6.190426,3919.5835,2.379553,3.235981,8.574804,11.148918,-0.779335,-1.462856,-6.506231,1791.484,1.974733,1.68438,5.348429,9.393905,-0.368884,-0.883496,-5.005705,1571.0504,2.069392,1.407387,4.446651,7.436481,-0.319255,-0.749336,-4.529453,5364.5967,2.811794,5.109193,14.195853,19.597541,-1.088757,-1.913228,-7.786541,5501.7932,2.736126,5.386046,15.132211,19.248142,-1.145122,-2.054852,-7.358098,15189.7637,3.78136,5.844187,8.972857,12.752058,-1.946209,-2.877857,-9.778575,10731.2407,3.300603,3.732915,5.615772,8.476532,-1.200645,-1.901934,-7.062681,4478.7259,2.535642,3.490562,8.403388,11.166748,-0.820175,-1.262101,-4.287508,3662.4656,2.555703,2.989372,7.550097,10.219659,-0.686817,-1.095661,-3.147157,1992.4542,2.24656,1.880402,6.017871,9.101237,-0.37906,-0.733053,-3.32105,1963.788,2.224598,1.731118,5.482104,8.2643,-0.357885,-0.675122,-3.036704,6371.2065,2.964893,6.207585,17.628058,21.724704,-1.245791,-1.966901,-4.953642,5588.7624,3.022686,5.495809,15.587101,20.851246,-1.095008,-1.70759,-4.732533,0
10616.9248,3.121054,2.978526,3.971031,6.515667,-1.725435,-2.282845,-5.24874,19990.2622,5.627008,6.308698,8.453399,12.010173,-3.358285,-4.242982,-9.068776,20491.8882,14.06693,6.610547,12.132318,14.484733,-4.854129,-7.232373,-12.311244,20642.4961,13.61316,6.782246,12.318952,15.478238,-4.924776,-7.402767,-12.290237,4807.8383,5.047015,1.71921,3.695443,6.018326,-1.171837,-1.969407,-3.803133,4247.5678,5.368091,1.408397,3.018479,5.28909,-1.01236,-1.674618,-3.680484,20669.0003,11.992575,7.994105,16.596598,21.122303,-5.755648,-9.633354,-15.539392,21853.8264,11.951287,8.426844,17.217191,21.368635,-6.138017,-10.427131,-14.944997,12547.1577,2.894632,3.611985,4.83761,8.583446,-1.921669,-2.595927,-8.788794,10543.0542,2.820945,2.850049,3.793052,6.511582,-1.59516,-2.198649,-6.516705,23260.3867,15.349786,7.451221,13.032046,16.366584,-5.274967,-7.700518,-16.242336,18020.2612,13.474761,5.385354,9.445212,12.319072,-4.046915,-6.029356,-11.922064,4854.8177,5.316193,1.69155,3.491106,5.991957,-1.222959,-2.154172,-4.548082,5044.3275,5.773556,1.737226,3.557355,8.14791,-1.26298,-2.166058,-5.12569,23893.306,13.068072,8.950277,18.618998,23.453279,-6.668322,-11.328016,-18.98895,19637.3726,12.051583,7.345493,16.114243,22.380845,-5.393391,-9.362654,-17.428365,1
35503.8774,12.864482,10.340722,16.220688,17.008651,-6.749693,-8.7835,-12.863599,33365.4609,11.803155,10.50396,17.327905,18.193988,-5.973358,-7.682328,-10.995734,9840.0615,3.57482,4.220202,10.153574,11.660379,-1.988603,-2.671727,-4.057885,9916.969,3.479892,4.310421,10.694501,12.505494,-2.003556,-2.664554,-4.413945,3504.1057,2.446987,2.009141,6.823984,8.892514,-0.763144,-1.14733,-2.114445,3363.7976,2.373629,1.848043,6.169726,8.262452,-0.719499,-1.047135,-1.738572,13994.1514,4.061752,6.874012,18.58816,21.874703,-3.07329,-4.317264,-5.629426,14550.8115,4.002447,7.419864,20.951943,25.029167,-3.265016,-4.714769,-6.163593,33176.169,9.890228,9.323979,13.829919,14.765032,-5.750638,-7.627358,-12.852556,33754.3716,9.789442,8.717993,12.42399,13.709684,-5.658082,-7.225282,-11.684895,10847.5109,3.687655,4.48591,9.847679,11.074834,-2.141432,-2.866471,-4.673684,8959.1113,3.77423,3.753802,8.437568,9.659139,-1.814441,-2.455829,-3.695691,4380.0007,2.636044,2.462637,8.651788,11.742952,-0.923295,-1.431472,-2.971766,4517.6884,2.657722,2.376761,7.938884,10.55478,-0.919028,-1.385527,-2.306706,15244.3809,4.347927,7.552398,21.378997,25.733594,-3.365599,-5.022274,-6.881066,14000.2417,4.306815,6.874756,19.036691,23.03776,-3.062823,-4.54874,-6.698322,0
7689.5804,2.925355,1.583737,2.253666,5.262467,-1.168143,-1.812641,-7.791419,129412.209,5.753025,35.659133,54.636297,71.600303,-24.107043,-37.141198,-154.213803,24155.1079,4.982807,6.706214,10.729312,15.223359,-5.415084,-8.379202,-21.156059,23583.8994,4.740843,6.558261,10.880987,16.945084,-5.287858,-8.024526,-22.712927,4547.3086,2.847211,1.631214,3.92804,6.842831,-1.049235,-1.877867,-5.435665,3906.2222,2.60587,1.379124,3.420614,6.534866,-0.855631,-1.502719,-5.348023,30687.4853,5.024168,9.712722,17.475318,23.90475,-7.47987,-11.921069,-31.330451,31330.5967,4.93825,10.067981,19.223024,26.513781,-7.823419,-12.836898,-31.395908,84599.1621,5.100854,20.763886,28.102237,42.308204,-14.357588,-20.964166,-79.443128,57661.2715,4.573503,13.225704,17.189031,28.274816,-9.873557,-13.78564,-44.146631,34066.3432,5.685522,8.899117,12.134134,15.954042,-7.737083,-11.116625,-24.742326,26654.5923,5.318157,6.868108,9.489739,12.411263,-5.933363,-8.524108,-20.403374,6430.6116,2.960542,2.203816,5.850206,9.463796,-1.414728,-2.233133,-4.749443,6494.2576,2.927474,2.137257,5.411141,8.0769,-1.36311,-2.117326,-4.727026,42449.1397,5.935863,12.452543,20.28871,25.33533,-10.763625,-17.083043,-33.07152,36224.541,5.548015,10.606949,17.386905,21.666886,-8.892015,-13.908111,-28.127084,4
9672.0755,7.178684,2.220581,3.193781,5.79222,-1.422003,-2.169246,-6.63475,48097.2637,10.870333,14.133978,22.863448,30.533097,-8.316864,-11.997563,-34.26836,6004.7286,1.775877,3.024338,6.073976,10.90743,-1.938268,-3.242384,-10.675497,6107.8184,1.730214,3.054274,5.956507,11.091988,-1.980107,-3.108765,-10.429631,2164.4431,2.109809,0.783973,2.013462,4.758458,-0.531964,-1.047156,-4.16932,2103.8885,2.092139,0.793488,2.097556,4.994357,-0.526319,-1.016799,-4.251729,10279.4473,2.377026,4.411448,9.600529,15.685781,-2.823174,-4.703559,-12.348145,10941.5454,2.366762,4.63345,10.077661,15.044211,-3.046892,-4.902789,-16.616676,33037.5937,5.521638,8.166199,11.758596,15.746896,-4.764515,-6.711275,-20.071438,18986.0933,3.712085,4.787013,7.215845,10.531087,-2.433483,-3.655413,-12.599791,10195.9351,2.604561,3.57392,6.025621,9.413886,-2.272647,-3.241787,-7.778027,9692.0303,2.403315,3.081031,5.460967,8.109486,-2.253533,-3.337733,-8.456239,3699.5857,2.446137,1.376111,3.683495,5.780281,-0.851849,-1.35965,-3.358217,3607.3199,2.398964,1.428128,3.931106,6.132196,-0.829681,-1.317527,-3.261232,13760.9483,2.990578,5.099735,9.672679,14.405619,-3.213254,-5.229901,-11.952114,12915.913,3.173406,4.463543,8.758426,11.72149,-2.929505,-4.739726,-11.372222,5
3017.739,2.355892,0.843616,1.608597,3.409772,-0.412695,-0.770485,-3.945768,14508.6133,3.567029,5.515186,9.62411,12.284882,-2.288878,-3.599638,-12.616617,4770.2761,2.812168,2.940085,7.847387,11.930938,-0.961027,-1.781232,-5.532429,4881.6436,2.747603,2.968704,7.882398,12.196536,-0.970136,-1.668245,-5.621657,1387.8825,1.878165,0.963675,3.32106,5.51573,-0.311231,-0.67218,-3.963304,1330.2839,1.84792,0.929194,3.385179,5.751551,-0.297284,-0.664429,-3.691815,6606.7112,3.095976,4.640872,13.60974,17.983795,-1.431045,-2.417034,-7.081162,6893.196,3.041821,4.894076,14.468097,20.247922,-1.53092,-2.654011,-8.824966,15132.4805,2.929849,4.611801,7.233649,11.016692,-2.175151,-3.338954,-11.540446,10439.686,2.492971,2.934414,4.631965,7.958231,-1.313664,-2.071929,-7.571794,5572.0552,2.868895,3.09563,7.162076,9.544272,-1.047963,-1.578491,-4.467,4503.2226,2.793073,2.641128,6.568931,9.236107,-0.88655,-1.356584,-4.084932,2455.0376,2.174812,1.769883,6.247553,9.032519,-0.506975,-0.907814,-3.284348,2423.2002,2.177762,1.71616,5.898838,8.73491,-0.480491,-0.860857,-2.921455,7816.1961,3.260295,5.025828,14.487363,19.672344,-1.625941,-2.551977,-6.171201,6932.2425,3.21863,4.561709,12.995342,16.171526,-1.432942,-2.250945,-5.553807,0
114655.7207,7.563829,26.437317,34.680283,64.154918,-20.438955,-29.86074,-121.03053,110073.0801,6.737907,26.238441,35.003719,52.303389,-20.001081,-29.704243,-124.329244,21044.9575,4.550692,5.038279,7.386566,12.277864,-4.136815,-6.751965,-20.160349,20984.5977,4.320562,4.984595,7.203624,12.110111,-4.039662,-6.4759,-18.646965,2883.6839,2.274836,0.825278,1.893195,3.927233,-0.574596,-1.13725,-4.515938,2949.9815,2.236838,0.855689,2.050169,5.113716,-0.577492,-1.156625,-5.009871,26224.4087,4.504366,6.932505,11.280569,16.996383,-5.678419,-9.635358,-27.210247,27901.6827,4.446069,7.370219,12.12436,19.102413,-6.021429,-10.190373,-27.763881,75133.2539,5.552299,16.715564,20.896654,34.226292,-12.075328,-17.119389,-87.013202,53573.8828,4.826193,11.317554,14.009564,24.182545,-8.729368,-12.103182,-40.840081,25702.7026,4.867193,5.850686,7.285176,11.454178,-5.008203,-7.286906,-19.623601,20137.3251,4.434012,4.59855,5.798463,8.40175,-3.921459,-5.734515,-12.451716,5702.0159,2.653281,1.628384,3.903985,6.200119,-1.095215,-1.760991,-4.39703,5743.7487,2.684304,1.642326,3.82515,6.070641,-1.079973,-1.749472,-4.630349,32416.1294,5.013403,8.019952,11.43768,15.419619,-7.19198,-11.209047,-24.538263,27591.0186,4.750103,6.923669,10.021646,13.153178,-6.070464,-9.450352,-17.804181,4
