x0,x1,x2,y
2.3552513932164265,4.907153262156117,8.092251263128059,0
3.168777744283786,3.1689146490842512,7.436043126281247,0
7.87286926710646,1.6367120809058577,4.947449519035851,1
8.218537524082196,6.1310805248428455,9.264936192812876,1
8.861450217932878,9.684711829928256,5.692807456258056,1
1.4764556890770508,7.247452160240596,6.07951449306876,0
4.492939123821773,9.06390648758794,3.789140653426384,1
6.91807561202033,9.798893926358819,5.040705686203478,1
3.503161475893062,5.387457010369107,6.0792234552198074,0
2.5495352729956213,5.544273329307382,8.77744376955433,0
1.0648551809892537,3.924765437880886,3.770436587738335,0
2.741028898759743,1.6042055918041842,6.511354353312784,0
0.22712952194778313,7.232328133781279,1.279800411929557,0
7.52523686562316,0.9972198178937308,9.462018278400556,0
9.237606322038882,2.2630398632341118,6.422146942441032,1
6.566346346562461,6.087005834573807,0.6148891602049822,1
6.036202813739582,6.023798131313417,1.3521490190024021,1
9.751929512034701,8.094327762034299,0.3926266108962917,1
8.503060983333521,8.227257275874768,6.850605307868606,1
9.285090673911162,8.602779461369112,9.092288009996572,1
2.9619363876746805,4.974487603456126,3.677269479965922,0
6.334180679994272,3.321709979152377,9.298191691661575,1
3.9335050150923676,8.447897640628113,7.652143123747343,1
2.4707103298612876,8.678161473052622,0.9444728141624581,1
4.300928411576184,8.539192466792986,0.7220352200412405,1
9.21207842715947,4.252174059162601,9.602495172655152,1
5.824913293006679,2.259411936214093,6.445205925197561,0
6.9208684294528,3.129615100372516,8.510388186226848,1
3.5621975252380778,1.785921523944779,9.548872384762554,0
1.8748689090940085,4.6331843375138115,6.698957164910432,0
2.59546940909813,7.273003924607824,3.235740689397868,1
1.2517499020401524,3.5023934946076674,6.449847370626482,0
4.3066273061500295,5.676809532264496,1.05216804067077,1
2.1802789655046007,2.852851031375001,4.768596169981772,0
5.307295877455392,8.55718127571519,3.9857907307578166,1
5.882074995985574,9.386634176408501,1.4571554750365345,1
9.344059941405323,5.868159787743443,5.514287159306016,1
4.6656219736755755,6.401249862664137,1.9900991188633488,1
9.021220482957412,7.624794820057676,1.54414462594342,1
3.3039251156918557,8.89213829194648,9.755791830219314,1
8.19316751226853,9.988408366430399,7.705645640671107,1
4.840284672744567,2.1607540818225077,7.28537359164175,0
6.511575255071159,7.08873487017914,2.691735478057021,1
7.548308135152465,9.32430025455296,8.798410913855719,1
5.187491191934978,0.9033029522836522,0.6230201513625144,0
9.371212841576073,4.372207629784314,9.283068416937192,1
9.191418184012736,3.1923562137667885,3.304509743758045,1
2.6508000465822743,7.365809585773176,3.6047508299936,1
2.2063718632530502,7.537110998931108,5.537679041022719,1
2.321306205336231,2.726254504473821,9.365243914405983,0
3.222121077920929,5.7102713695101945,9.720588279699715,0
2.993903380345974,3.5207587606000637,6.055625573813767,0
4.743345829060655,1.6821070552032513,2.044067550212466,0
3.764918704595165,6.843134170264839,4.8408325689964835,1
2.2388452723806926,6.264146747304808,6.461582561556379,0
3.0110233149704935,2.5122847583300945,7.933772505468796,0
4.340138964532484,4.908786070016805,4.909839337113473,1
3.166360583319283,2.2798232073033153,2.2081439721515004,0
2.5803033014616816,3.458812341460764,2.56285656117192,0
3.256108169443934,5.978492938056366,2.1597462801096166,1
5.584487068750729,7.659513720005285,1.9968117290004572,1
0.5002248455630576,2.3745740508062108,6.864858782462142,0
4.870304697016287,0.5822567500595377,3.685593766992624,0
2.356553751199711,6.974628763457023,5.933662430388652,1
4.933049494662759,4.248908350928952,5.476639235577148,1
4.139727258347307,9.580047166395742,4.926313078778865,1
4.544192636272632,3.076093558780504,1.1788738829757328,0
0.8244093190712165,8.972763859905811,2.174594758817735,1
4.378209007195623,1.1821509798247942,2.3696347250776997,0
8.064065234402678,9.279977119576682,3.914338204712502,1
6.956285833103342,7.9793460452337515,4.201407803817508,1
1.7321413833296317,7.00955242019505,0.4593354567475194,0
8.255798993054396,2.948437614868534,9.600775103275167,1
0.6259562338467783,3.785463116226869,5.880431957149331,0
1.5363067805029862,2.9518358473156594,6.913758487274363,0
9.63722551901287,8.047705858292812,1.2091072817504234,1
5.341965344887041,6.124890845723682,6.864341056919841,1
1.0604343917963688,7.389601618393941,3.540954555169299,0
7.9461509052346795,6.126778054982309,9.781793497146703,1
4.655302249018475,0.28911554490149927,1.6045845604803155,0
1.3999192684268946,1.103752347001622,3.578014639882668,0
5.975114943625862,5.684950602422033,6.377145202842516,1
9.884847369504161,0.0900616748862082,2.411199583609104,1
1.1895412030217056,6.217695236816503,1.0509627696950263,0
5.456997966977259,2.074257433158011,9.014674173504671,0
4.781858599205,0.6123860182721264,7.1770625661209655,0
8.11322907752231,2.823587418635587,5.264071902033496,1
4.969231172499372,9.681814275209447,3.3983652996629643,1
2.213829276359447,6.465638239586795,5.610065790593066,0
4.534942038333364,7.410044911870016,0.5948323970425451,1
3.105538214059086,7.879186390087792,2.754006748782553,1
9.437492833397119,1.5130183030917688,9.49659186881478,1
9.617564879597559,1.3952378751930838,2.9456171346590745,1
5.847414647873647,4.161833138182352,4.3295788078779385,1
8.25846068899975,6.466700474960686,5.517466486767657,1
8.587421774167737,9.204506496509932,5.772811520113155,1
0.8942170498738444,7.778843433346394,8.296794150050346,0
2.1014584686914297,8.767898707604452,8.746442946788534,1
7.551116184461874,5.568019118921041,3.0705232526567694,1
7.285491891398005,4.358225438241394,7.651416086173175,1
0.11256651554466757,2.3006590219150813,0.2419031074315492,0
8.713671225974958,3.81295805392873,5.9313376111394644,1
8.168632214449215,7.072426634169577,6.431254767023757,1
2.6718656142175847,5.50632893257843,9.07830964939203,0
2.1232077466386734,7.092056144288382,2.892638447754438,1
5.583392084215585,7.387640202806988,0.8710970903065829,1
4.777806989286825,5.739692083691113,4.848019691806123,1
3.1156684137016253,1.2870691194056383,0.16949011944735637,0
5.453494929003266,8.203612901787295,4.8869126703427614,1
6.615251612483926,2.9683557695452913,0.3311009475975857,1
2.5699236391754745,5.44628917653153,0.3320069418915117,0
2.361314961165145,1.549912366929742,7.807583894022109,0
9.272219150970539,5.064536065402185,6.37412652109335,1
7.043836526608194,4.100582630451674,5.41742206816096,1
3.279999647943951,4.150559596067951,7.43938322227483,0
8.784711546886413,5.249560130763976,9.85356532341157,1
3.4702103726146625,0.765174667224644,7.696467288600726,0
1.2301610412983588,8.256039166945083,5.354158475640176,1
3.7452140844129955,0.5204828692857855,3.8021016922524806,0
5.97819543696843,6.370100338574738,2.7366886465990503,1
5.206363846249601,2.085593429934719,4.337100409260495,0
9.54612439536991,3.391311880507236,3.1492095656204464,1
2.541219952251316,4.00615047135266,8.2247318214877,0
0.7090514247890589,1.31868342628369,9.584154852129123,0
0.5754129863442803,9.596783965968589,6.670782904404755,1
7.444708427322691,6.955028751369631,8.79867014463604,1
3.7663731102621503,5.842728919085393,6.576170921850184,1
8.275211209523437,8.90861302543075,8.105092531074781,1
1.7966827620346315,0.5827797254997724,2.7469521797099086,0
3.874121388513144,9.325388805947926,7.966818886733151,1
8.28607965496712,1.5115446170523672,0.6841743926770494,1
6.2702705658705735,7.440334178924459,4.181993242010123,1
0.9436115020823277,2.562609183227048,2.9633034439855988,0
6.633871107420316,1.2291445069015927,4.827136089610332,0
4.865521794104985,6.570442957024614,2.846822235855825,1
9.270259567682059,5.191836351375745,2.3297639703071837,1
1.9638953679943782,2.0753156591149216,1.322919660302121,0
2.4006934742380945,6.581688193748596,4.122541333616981,0
6.971617776142848,7.7613745302596815,2.97230055215421,1
4.893250459646701,2.5953218636364603,4.59421655036119,0
0.3639536877331717,0.13810829756416565,5.354847271339117,0
2.790107648658753,5.543201709130772,7.584968580706882,0
4.713706116378572,6.050758544071822,8.692125944278894,1
2.7365097894877155,4.220738579698484,4.419639437889318,0
0.967090589363272,3.6985717441306534,3.912211307861858,0
9.497432736379032,6.852987330213043,3.6241616322292525,1
7.280893771799927,2.5738009217159896,8.968588227008121,1
9.253426886719247,6.587783484319965,4.542427252823149,1
3.1775769599535986,2.567915649618868,7.246517995792918,0
2.3800934244567475,0.43309551612580544,2.8249185069590013,0
4.975271532266273,0.8146263567841694,7.3810703312557155,0
6.725117051728516,8.699500255245468,9.790186723792399,1
6.9854147652288345,6.052822270089196,7.989902040862442,1
4.121009748848453,8.133509258333069,2.1216440079623498,1
