x0,x1,x2,y
7.537133814132683,1.95660798398117,2.2872790954180457,0
5.8167338869017975,7.715777213693503,1.9673177862698599,1
5.269626667189115,8.273065855333243,5.78774792416678,1
0.7910820536262797,8.5204393064985,0.40650175307445635,0
7.956941941398945,0.8167796279275663,9.311029742615872,0
6.720675888269431,5.225271270175476,1.8410789644611103,1
6.490032718533923,1.8158706502203692,6.851988506121385,0
3.526716578173257,1.0802293502421545,8.947730704618117,0
3.3022510406000825,2.6271839154552734,6.8135267017404955,0
3.287776203473417,8.605663966986931,0.09826234149078572,1
3.2989129310546303,0.05336268213594786,6.852571534939756,0
6.8451042921142555,2.3833043023598135,7.403879303004645,0
8.921486882452244,1.7483172824781323,4.155995968513966,1
3.5278034715229403,2.18314126025719,1.3037817733394863,0
7.15817780112206,6.633704256206943,5.946760671715847,1
1.8814109368867638,9.91620399159626,1.7164171992807586,1
6.282482293173745,3.7278395838166056,4.017034345082885,1
2.1302265052427725,5.275951062468921,7.117752048285443,0
2.460495523530101,9.67569576630908,4.188087929903212,1
0.10246465044063569,7.251030612467301,3.1552789559125296,0
1.989240485784075,4.686566981428795,0.06464059401527167,0
1.9264915038685049,6.527241428333111,5.574158083944093,0
7.702129158816002,1.906736390919277,8.721791263841322,1
2.256885062602627,5.869231958587377,7.5410619092901925,0
1.2239450646684058,8.676350229993115,4.217069706615494,1
3.7068851502455824,8.209178923801604,5.9393930696298645,1
7.789573981656268,5.500092303077087,6.100338288505201,1
6.606116846189015,5.475770584645584,9.881003131820997,1
3.8453055062852934,6.821287938720805,7.726536182526239,1
0.8978234337820501,2.431450415074292,8.555776613498784,0
9.683837730518235,7.139437864413489,9.022328517624258,1
6.5394281399861445,1.508933557686536,0.3852786452727497,0
8.888661452792505,0.22305693276465366,3.395175733246689,0
5.419749160641395,4.6259597054898105,1.7219777416638526,1
9.311673742679895,5.894871601622706,3.4146724358362404,1
0.898053834081245,2.688854867426995,0.4177550721699552,0
3.02224870228611,5.7560718768258425,9.460846500253922,0
6.969356773611327,3.304550800892944,4.6000103762359625,1
1.36332844605066,4.451542513480957,3.310998340201654,0
5.401241173955179,2.3482026754121055,4.9074420855619305,0
7.620661989949998,0.1741355163865166,3.249286929537237,0
4.291315695725515,8.376967896091703,6.802566212713501,1
6.924328249525244,8.85544841499649,2.4244072250417315,1
1.1536817012549072,9.704742919159822,8.780830375771291,1
5.428663470115982,5.987581518806536,3.488471990095582,1
8.487043556410818,7.5477944229769705,9.71473124704282,1
1.2789871298698996,1.2733635720936376,8.890515123358217,0
9.696276243022183,5.310258022299296,5.834572968899656,1
0.9974116622840745,6.013357484441815,7.616031406548213,0
3.9223602148667314,0.3828030317734088,1.8797948782770313,0
9.599172392456007,3.440176807665795,4.844529840175559,1
0.19303023437484357,9.400759188504054,6.839849804916582,1
1.1677921006684089,2.0881578539867993,0.465904802190531,0
0.5354056352325531,4.292557416915173,3.2378162009283584,0
9.805184258139196,7.816320800041145,6.474519094898817,1
3.7505649667107743,3.2436709839932587,1.1810637713128924,0
7.557111899243986,9.700973724025426,8.939833434015531,1
6.4289593048563045,4.98816198576246,9.376482307522423,1
5.533435752844809,3.1391741720130106,1.275470798642202,0
0.007123130181689863,8.547391149377443,9.177779710045833,0
0.5012900637426976,5.422472076769277,9.027671887993318,0
6.560162545027714,1.5456783044619338,1.6742352518835968,0
1.2331507101130557,4.114385306305376,7.6611184984335035,0
4.052129385837105,2.671511970747117,1.803471489453926,0
3.0696055538618836,2.400368975138081,4.191940536824584,0
9.75395332581444,2.2210136166988494,9.929603310718464,1
5.024164752438722,1.039243156770826,0.7880128449142088,0
6.910426678102852,1.4324974933632673,1.876350839485652,0
1.359170814163294,0.38425957060584714,3.423522262577303,0
5.534529228002389,0.4072173107048782,2.594728275994745,0
2.2034371957359378,8.793840191885408,8.5552766071828,1
8.128423288338638,5.957315298090528,7.960816619888726,1
4.280174117974763,2.422188149059429,2.6557295144726902,0
1.0651316700090163,6.907050510781065,9.309871850233094,0
8.057992497436764,1.3963407744635403,6.789407302767567,0
0.6662470130059484,9.03637496818581,8.238595373784571,1
1.6876296745601105,3.383365443563723,9.277562308569562,0
7.16313009592529,4.338053386989261,9.144834827238526,1
1.7325464233375965,3.022821484886613,6.979421120843292,0
9.641543738246284,3.602927999598643,3.89111123893644,1
7.309792066256645,0.6668257867229843,0.3858253730518868,0
0.8152028550477441,9.135506708677275,0.8865879415351219,1
2.7798197171156636,8.13993366968399,0.5718826041084557,1
0.45764472166551107,8.593640806727254,2.6729930241610833,0
8.432225091553343,5.539551180116263,6.840315661862818,1
5.587086422014576,8.155323041345028,8.458907881247576,1
3.762359782024011,7.929852465251432,9.940575400603958,1
3.2132838799637,0.4134517881472899,8.192959090397078,0
3.3812151080418085,2.8005115785311507,4.536539163223276,0
6.966114726530572,4.7180676156227195,5.621970276623215,1
2.389025181632541,5.794830964893203,5.53557919350315,0
1.2762971285386582,9.616980880947581,6.759479967453975,1
5.418649970824724,1.935959976366327,5.998274579867447,0
8.47636158537183,3.2763500566517765,2.9283926081215106,1
0.7198495906901969,4.787748435540239,5.487219092408695,0
1.7588991775445817,0.3058884359731351,8.50847876456083,0
9.367160944945724,8.853034969953933,6.477852279961926,1
6.623256405221217,0.7071298992175001,9.653999252130873,0
3.0194743368205357,9.596765227231039,8.421015529752195,1
9.99037159126162,7.0940122394007705,4.817589042108076,1
5.856203066052878,4.902957852664896,8.488451194534715,1
3.0860914876384027,5.558275535054237,6.78785807598112,0
9.628840218761084,3.4911881503212716,4.119943456042554,1
0.8106979279697668,6.0805027756302295,2.8990451498909464,0
4.0872546224589845,9.929718286690747,8.11954134913991,1
5.594540768133324,8.34300248779202,0.5679080625149269,1
5.340025730112289,9.794180357481562,7.807696444089263,1
1.0244189094194178,9.632445954515346,1.4062887900029564,1
1.1009313864526127,9.40005377825106,3.6085190969457983,1
5.885766870681605,8.919794031222695,3.508880528239132,1
5.227764976984611,7.095377378031017,3.297533162423446,1
1.1571015438613497,9.808713455245337,8.676373086567269,1
4.635645666284686,6.096130815857126,3.7172016250077844,1
2.164032702386798,0.17959525846855784,2.033186663005875,0
6.537820756467793,8.595472030384494,4.658778252055905,1
6.6739814201158465,9.659984775578366,6.186971360586369,1
8.371120173357758,7.588843556812898,6.54102649305488,1
7.032401797372707,4.186021206437806,5.599830966403579,1
8.646415622562664,0.3457751239161344,0.05882737763483803,0
4.162575581698267,9.149644692374787,3.4919646704603355,1
4.295119241126927,5.139337017598214,8.830395467852671,0
8.242955324622315,6.222020886481905,5.713987658039807,1
2.2611171154804666,0.9858540416581429,8.39631482835571,0
8.863020367181768,9.818710347053543,6.710342543108436,1
9.25477589808952,8.340869238650567,8.677659032828124,1
0.029629111139722886,4.955064082212207,9.748753154978957,0
6.993777011034269,5.573835894346946,1.0673383924306568,1
4.986594414559679,2.3010990676135936,7.521676368241773,0
2.8636169750475315,5.219434168144922,1.0474129508486774,0
8.794532591597354,5.133957009098902,0.26602776398475636,1
8.994870530588233,9.39406559599078,2.326638140412215,1
1.0746621091408914,7.371352596823025,1.3193209185637433,0
0.319419350864264,5.046443938119694,0.9856038635211728,0
9.508042325582492,7.985839355528869,0.04651046353896571,1
2.8853515313343348,0.32530237707788734,2.3939599612134277,0
5.808765300471087,1.5976264535640594,8.005262802337636,0
4.205829360144527,1.3419636952383651,7.902059104554551,0
8.980884025967654,4.976025377554549,7.964805470361358,1
4.874218682431604,9.370572544427166,7.637436031656065,1
2.392365683958179,6.550375036516833,5.173264617718542,0
6.155130077643632,4.3046074654681,0.36914102137533433,1
4.349352518488647,8.509262211755592,7.089824398419927,1
3.8131502231804983,6.634735603532289,5.771550563047975,1
4.808550155610659,4.714133427459831,0.4346579722622135,1
9.146231253608656,7.787631837016948,6.005672649099254,1
3.0601222356134095,2.4599422266708637,7.922708660069183,0
3.739264717236116,2.878237219095147,2.7801424981417666,0
3.0288938517406496,9.303079030582982,1.275543022710821,1
1.106619090055253,0.7112136475638742,1.766083583501764,0
2.7358625004678903,6.676647719006738,8.645108730641903,0
9.17404370402165,8.374252937699168,9.420068075867425,1
8.851972623153907,8.266848775134374,7.239963360396433,1
2.0120805891978613,9.036361404144198,9.21129501564461,1
5.652837643397247,0.4866992808088111,9.052208729376488,0
1.9955032653853,0.7285456500365939,3.444694251326519,0
5.536837660546077,7.813038555811847,4.407093775046404,1
1.0632721700603365,8.911111406905473,5.93680937921545,1
4.211623398190765,5.053398937064189,7.225339526000186,0
4.416726746357568,1.356463050001453,9.980905247097915,0
7.786811646784279,9.981808205959217,1.9398264678249477,1
7.882234246024257,8.845169575927423,9.513314053222086,1
1.095409749313837,6.365472204080234,3.968793582745894,0
0.8222168323960444,3.2170071227078925,0.671551779016395,0
9.905000760913632,4.836724228313898,0.4041218525991541,1
3.1466693524020775,6.324930230717037,6.728837475312922,0
0.8107147381829849,7.641699915037742,1.1758508559111946,0
4.556160117766149,9.116544180154227,8.371350445873443,1
7.40752331717292,7.810386459886795,5.562209214690023,1
9.072589759802906,5.04618495303331,9.921789661210438,1
6.434711223360975,1.4174244786148926,7.762018844591808,0
3.1467994218439155,8.723883078987413,5.0220923679488125,1
5.179145931471352,8.077409079646001,0.4514155713708734,1
4.088404594521046,4.297068572748413,1.8907568111568573,0
0.7910798902174454,7.249759282100955,2.4779255702816902,0
3.7839832675313687,0.7772299956651241,8.629606382274304,0
0.6868724890002653,7.955306110050716,4.282763261515741,0
3.2419019134339355,2.879864829965235,2.476810482466276,0
2.121567326224837,5.516288860453398,5.330424083047788,0
6.5667868423093125,5.355467872582881,0.27048691038741524,1
9.288563228827554,2.906548559094231,9.30018445936185,1
9.35708880908451,4.3576873138052825,2.4262723192080338,1
2.74517662112854,6.998081412855013,0.45020695664702237,1
4.413586438415354,6.233252621862755,1.1641706758756387,1
1.2748191514922758,3.6902273348202783,7.385290176397458,0
5.035911002192874,1.7439226196779034,9.597497276734545,0
8.41516312654855,3.7364113881351537,2.0288851761852,1
0.7603211052946746,4.586390646822864,5.16829014527512,0
2.819150540687544,3.832143975601019,2.670304252027332,0
7.531317233659904,8.04921623732394,8.247188709271164,1
0.5716293402694694,8.726115097918953,8.636611840969442,0
3.7596559304378783,7.502296620625694,4.128440806937715,1
2.3838467690842693,5.522639649845776,8.224975082150724,0
5.442862104238682,9.12937017068818,5.544663663225639,1
6.278967575011879,2.845200280935342,1.0242460654603003,0
0.1641323826703689,3.7790604351687938,8.896760773365274,0
7.913329600337055,7.025454650556268,5.504726551683291,1
0.8771149287031377,4.1241131148569234,0.04332101675235456,0
6.51446976391255,3.8106051726716883,0.28007510255596446,1
9.113470871399178,4.834632702937719,7.542845683066677,1
5.6861277630214175,6.866323015593153,0.35578815605767145,1
9.187072251312241,7.229679118074901,7.161697789370631,1
1.2287172273141722,0.12012211428701236,7.330270356025928,0
4.268824726135644,2.2468682855754873,1.0586540519498788,0
3.8914047103138136,6.27333724592491,0.7526818876927299,1
3.3958075042672844,1.5737227136437404,4.326190124061392,0
3.3641767524907564,6.985066127209136,7.700580927253368,1
1.5496477399777686,3.460564187573084,0.3937069201970489,0
7.591511434238449,4.932533116943213,7.40385074134387,1
9.896756606111817,8.866708319395942,9.552231312442151,1
0.12993485853075804,6.969167896016319,4.454113251199513,0
1.5137692922194723,2.698630305363502,8.85555406725626,0
6.657208456310659,9.879732449962543,2.607374415098822,1
6.587663946527212,0.6998314636111969,7.451246399098606,0
6.971025451843396,6.834162090913556,7.831356793159269,1
0.11886992413165487,1.5688032274921782,1.6204657710045334,0
2.6508168829850156,9.49003868488555,2.5653477987516338,1
7.672953504843719,4.831228069682623,1.6450977252886,1
1.9735568444373275,2.038728574526456,0.5966807656200945,0
2.0754822449861954,1.385821971642054,9.931715744343443,0
6.609457787148209,6.408261645156248,8.18001166438144,1
1.7619020584174616,5.76132639661971,5.743537760795256,0
8.604939974385683,2.7626646837946476,1.2130149569161475,1
8.945632840794946,1.281702480032988,8.893406743771324,1
9.275684030350982,7.160755820091356,3.7823435073408316,1
1.957880183458408,6.530767020672325,9.047339300178631,0
1.2082245272932035,2.5569672051431205,3.896430375141792,0
3.4323993503619277,3.4544701145301957,9.898364886021975,0
