x0,x1,y
0.8432811938855085,0.3538068022126627,1
0.6838583275615535,0.5128880970438764,1
0.6715520027946661,0.1553793640755251,0
0.9535671436439153,0.7003478570821646,1
0.19071220087717922,0.39701718921097884,0
0.5830941235154884,0.19934816064996508,0
0.03759320454805537,0.624634501820799,0
0.15976120050714393,0.3724946367367975,0
0.6358999960752589,0.7340591206337842,1
0.8370364792944931,0.6451384929231183,1
0.5063516202410203,0.17525665865442885,0
0.9494597847703232,0.8441234493066734,1
0.5707985048979833,0.4787956333819011,1
0.1769630885646336,0.20401174642706954,0
0.06322520174693058,0.9240317212745823,0
0.31193102148893204,0.9121914300350806,1
0.484289163471859,0.20405868054893883,0
0.6022399718880188,0.5230196105186798,1
0.679200188040261,0.35226850899942885,1
0.09321380146888625,0.07248036741032715,0
0.9177119366395456,0.6914557239369892,1
0.6511108827855702,0.8732034834507705,1
0.8894169097718989,0.46000921533096517,1
0.09568308636245271,0.1801081673999615,0
0.8294809299633471,0.9396922203867533,1
0.45920503629099974,0.8539605034609681,1
0.648848469624112,0.6104920566438458,1
0.24305243812765398,0.02718864531540588,0
0.4007689490404739,0.10347491037657475,0
0.13532453369338704,0.01240676966718579,0
0.14543660652949508,0.7931183808500483,0
0.3847925395266193,0.6144776728479822,0
0.30335708701144315,0.6789406278675145,0
0.5952819565014933,0.11988879265978725,0
0.3707874582692344,0.7557160221902844,1
0.3113650724573802,0.7381992457537855,1
0.9151061939666602,0.9093248166797675,1
0.15122541557632396,0.7229252966524481,0
0.7090508684350575,0.8902489167591587,1
0.5046825777503804,0.6447606783810129,1
0.6013885244627113,0.3326497247422384,0
0.25475789610459554,0.6318613507964714,0
0.8041891500726979,0.6358379345464689,1
0.18845865395328343,0.7548047712897076,0
0.26582441230093434,0.304786196365218,0
0.025704737582809223,0.09969704038047711,0
0.6030505295371319,0.15614973135222632,0
0.1372753499646019,0.6593151907668574,0
0.9244760571719698,0.4004812970359587,1
0.5720358961318464,0.42733894993570265,1
0.554607284888055,0.8786011011574951,1
0.5985785067361137,0.5386576067488259,1
0.18822054410112066,0.85754672592731,1
0.3568263408849516,0.2036636193249023,0
0.3478954759165117,0.9262086109780552,1
0.5042324571745188,0.8970697044269003,1
0.5550405065404174,0.9993640181829646,1
0.23779718429955443,0.25063057259883736,0
0.16514118785347698,0.5672323599204293,0
0.8709416126223134,0.09767650782122284,1
0.11658831440893491,0.6955653786720619,0
0.5451522071507401,0.9004982356278047,1
0.14576144010785053,0.7464217619253172,0
0.7386259148002433,0.7721240729094303,1
0.561165667101905,0.8305716893329473,1
0.373144479051408,0.9171611695261208,1
0.7969119737815029,0.4387745774149495,0
0.36735501661968584,0.1453397883208275,0
0.7184590024848159,0.1974233316963664,0
0.06082087569956085,0.37342041215340793,0
0.9940040677830451,0.8570641405962846,1
0.8580996848186746,0.8100057880790191,1
0.28035827921957923,0.319042375173323,0
0.027398300759058802,0.7236532317635032,0
0.02992082935897089,0.8789190014771355,0
0.6721012741363543,0.7513173288388333,1
0.9127891933850746,0.10853363581162878,0
0.35810773039719945,0.0005661827052779733,0
0.14726947386564715,0.4354581125588385,0
0.4889987576041105,0.8714573211814622,1
0.5138129194922685,0.05895482012797082,0
0.38681856875683973,0.8987320867141069,1
0.9298327855643097,0.8154995199554413,1
0.8221159378571193,0.21672740117754696,1
0.5338530359313393,0.3983019309651329,0
0.26134870886869155,0.4440945361380866,0
0.10884162883707849,0.28488710077344204,0
0.675791315350387,0.9923488288598548,1
0.6304470749378164,0.6626766557646582,1
0.2611800029847091,0.10234243739788662,0
0.11528679915065776,0.07021570368190178,0
0.3909199663066647,0.9692160986218225,1
0.022479108812183513,0.9715783620207228,0
0.03750011867782521,0.642416156258703,0
0.2282550106514022,0.06124973368931985,0
0.3034170115357586,0.9291685181423179,1
