x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y
0.6440420886054138,0.8248491347070657,0.9682994233843729,0.2797105410139971,0.4051396176875467,0.7823360584937948,0.15631564733960554,0.31702632336628217,0.14643741990026557,0.43690572447060844,1
0.17576525376234375,1.137373146392025,0.5571147435516508,0.24818013439125997,0.23598107382741562,0.15716113569129592,0.9687980663051026,0.9115967971549597,0.17229190501588088,-0.14303481806112595,0
0.8603187539036764,0.5493156719982071,-0.004934262846632065,0.16139054501230293,0.9076055814903599,0.8437628309787574,-0.2662509401662603,0.25731318508664447,0.17549027667679057,0.2770331265488328,0
0.23284746688074437,0.23702674056229756,0.35939167381156045,0.6639623909168411,0.14458000638376595,0.5610455745793053,0.1159557202478978,0.355545173808442,-0.0975748908568305,0.2060846066242327,0
1.240437534042102,-0.24146586690224964,0.5631136623256896,-0.24489131499532518,0.35236702894031824,1.0887605502327542,1.27209804433868,0.1724650468073306,1.2869191963814446,1.0140858258361518,3
0.747506493030968,0.8217196065528807,0.2731986421941892,0.02718110730451475,0.8044891057042485,0.589507234845485,0.478514514504306,0.35341230509717014,0.05528029937905758,0.9428764374273702,1
0.21363051422127619,1.1173501959500605,0.8856240731542053,0.5414157096184768,0.9113899667059112,0.7614150803516448,0.873244533398815,0.744061693804574,0.09030886386021889,0.8642255933789569,3
0.09920691448223767,0.5161370420084068,0.8146275686127588,0.31390078218599216,0.3848105390380502,0.9489148428289216,0.5909269934839922,1.031476070037503,0.981565640873644,0.5851092556789024,3
0.6538943454646527,1.0137515134874393,0.49778297607350097,0.4029960697163663,0.16833289508438126,0.37930127476084563,0.8095495618254127,0.3644498228903205,0.67906219165914,0.1854147111361133,3
0.7353894518301777,0.29112770047735026,0.6995891057060709,-0.00803812877549296,0.6151859797986016,0.14636761484843352,0.6401753970080151,0.450400422529029,0.5326460204423529,0.37136018975906226,0
0.7774580855479657,0.8028241381675038,0.12559112810988582,0.17147873265623614,0.6232737321841054,0.9174449266387154,0.8304046211064848,0.6077515119366519,0.6781174161973775,0.25643962328420633,2
-0.175176984153535,0.8495409714676284,1.1685940783782898,0.8523148648674251,1.145657861565837,1.0114321571107676,0.9321482170822821,1.3749828253930418,0.36520408771818236,0.4584614955819296,3
0.9496971946003109,0.2967550193429142,0.2624886369734087,0.6578333343978027,0.515409379855982,0.6457518442756344,0.1277148235846891,0.6835161692440449,0.9747015931694196,0.5212412341166228,2
0.6697070937613053,0.3862989747352117,0.2675323159012069,0.26060111971102334,0.05525397105721568,0.23936786450957281,1.0272319703047519,-0.07730076902557129,0.7788778284396052,0.4690819210987134,3
0.39810192484632545,0.8002362292288547,0.9841392048629698,0.5492235310162954,0.8871910974513417,1.1764440023904186,0.6407449338054452,1.026862864826646,0.3787234810129283,1.0753509217108927,3
0.6393731315151648,0.8501230225046421,0.11355242733068259,0.8285330903307618,0.5157135188612583,0.6337487148561443,0.867244257613424,0.8751659711842481,0.6252712073993821,0.31660667156433375,1
0.32894254977679627,0.9415683726274633,0.16316710937939957,0.29456683964763486,0.5986054041450839,0.003659822920574927,0.4689365125348035,0.04537261530925159,0.8816696856229457,0.7046712047127515,0
