x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y
0.9246676957161201,0.6503379136493952,0.7914760958518676,0.11220674252893902,0.24844106199375796,0.9117331790808694,0.031224104930289064,0.531476148946051,0.09733886811652909,0.26378968056812835,0
0.5936082224602579,0.8682519673081204,-0.12451873758256815,0.16314916030707577,0.7579854336671968,0.2040346667331927,0.9601910819538384,0.3330113467701591,0.4974323187391439,0.4523693038802943,2
0.8903470321074461,0.824598384323115,-0.19176712424047437,0.36470134221422135,0.8094859793430044,0.023796403476607914,0.5943842427434569,0.18394835414901464,0.7560114210550016,0.0020801206230412206,1
0.8028610510829929,0.10403882807347144,0.29741400737798773,0.8841292393746414,0.8709537966934172,0.5931331337275296,0.3534073409185266,0.13152665033040828,0.21990598498586225,0.09418890070851503,0
0.7456449810677035,0.7982751390326684,0.6293025712287186,0.8293646281966052,0.9095993363415275,0.4975495421741484,0.08893488389693913,0.6564754640244672,0.337149952623413,0.04419215488775931,0
0.5262501141076292,0.5151678857823732,0.4765090659910389,1.0221943391778228,0.18795660323537597,0.6491313800770243,0.3178617034772962,0.7179746098700616,0.7871802093018476,0.856807973732814,2
0.6746646240072939,0.648309790666758,0.005989706706055348,0.21393126266973295,0.5940265920641623,0.19248996124303377,0.7328440737284647,0.15412379587346373,0.779302562794426,-0.0914403895999513,1
0.8871451729713358,1.0932532104010892,0.22765025215632673,0.47921632880077275,0.7583670817462562,0.673116006021459,0.7814269549366182,0.6374066957290953,0.34962932115308387,0.7812351521321245,1
0.3260894452489723,0.31101707965378056,0.0984181202944151,0.9273264908735233,0.6499296632782934,0.5231264097124101,0.014266187222315367,1.0174683460332736,0.012785216318245474,-0.06654559931803257,1
0.26236708014398163,1.1435305308369523,0.6577264186229441,0.9589163509736265,0.8051352827835205,0.6630849351842291,0.25230397326191667,0.7227704128494469,0.9458163967535929,0.1873017704029609,1
1.2012921435576864,0.23360932858586997,0.07957136529187347,0.9517951104706791,1.0505711182081932,0.22848314625816107,0.6310506985643043,0.570154238223945,0.44135071672641973,0.3820482086999474,1
0.61429849659193,0.8601955314198227,0.15763774279505863,0.021652370337810173,0.6373750705456039,0.1547966450148855,0.7617030832524984,0.09585449435320866,0.9690283949026233,0.10954278482241703,1
0.7583509867113135,0.20471535728849843,0.3233981817250896,0.45851218034962155,0.12794456713183133,0.6980045770734005,1.0520314129474877,0.5469267838237665,0.14291555817263524,0.8113262430735848,1
0.1811529070638958,0.3862121492962112,0.9033036697119308,0.42614485133864755,0.5304112320066158,0.19313104321375035,0.425782015078345,0.6639220352396741,0.1313173308511963,0.31427186690827197,3
0.2525763593624923,0.28542869844889607,0.5025140855102511,0.20775216617899,0.04732676547372189,0.8658808720868538,0.7651964674820853,0.6191648513981789,0.9995382049864978,0.32695800283758625,3
