x0,x1,y
0.7807217246244196,0.3178874979834184,1
0.7807781035314454,0.31519441857664654,1
0.6930284278289417,0.8358679348848093,1
0.7224919580552646,0.8042228799719197,1
0.8327214310459226,0.4812076822573471,1
0.3151825425020123,0.5641764060970749,0
0.7336716644053691,0.9022909381620328,1
0.4196853356961544,0.2483163842660887,0
0.02080997619110858,0.7843633860256959,0
0.44585651508060686,0.22642424900486258,0
0.384629737488274,0.5810149080387026,0
0.08801598970979763,0.9104780559232062,1
0.21937806494704215,0.5926909405303363,0
0.19848230074488482,0.23372753985142536,0
0.9428569320262646,0.6297552457082984,1
0.2831758791345491,0.7481715390671646,1
0.5925367197259414,0.4522668445124507,1
0.16605076000953312,0.20027728055493332,0
0.5447594023425395,0.7634000406762282,1
0.7399310119461158,0.9234363890197783,1
0.7632513493096423,0.8446408717496002,1
0.6296900655966718,0.5264716026606036,1
0.23461817958367515,0.5663562569998338,0
0.42837837402350976,0.8582791136436559,1
0.3704344265154075,0.905949275829224,1
0.11022055213297632,0.5500835040077168,0
0.05411393928997543,0.6297394594134214,0
0.15776073988814032,0.23817205214086756,0
0.5524458647127612,0.37897375228355,0
0.8437891056444033,0.8234196700613343,1
0.5509421183895095,0.7121805793459697,1
0.520680868666099,0.24996681464664572,0
0.1930991675316175,0.02325391590124204,0
0.07045070903468931,0.83671165755973,0
0.6637572330313711,0.34031741059500653,0
0.9545452448763796,0.3880802360921861,1
0.047746334703792526,0.340451690629908,0
0.039220440787651856,0.9570700948970832,1
0.49366245262984443,0.5624065053961201,1
0.9526294285941762,0.40752012135756244,1
0.44174301711850694,0.9190110118066777,1
0.376261546710041,0.6224578623023252,1
0.14877756802033038,0.30808876714340616,0
0.8687030108043076,0.3915667005545299,1
0.038112960651268124,0.6514681449457573,0
0.9315971109633332,0.5309799791236937,1
0.9535135511820921,0.26195018895589484,1
0.011571225906834792,0.4250304553057418,0
0.6564967050057426,0.11794179749591316,0
0.06099715295387331,0.9319084115516607,1
0.5876998682278546,0.4700866448082017,1
0.3797684417432081,0.010440659182176848,0
0.19422812082252394,0.18872215610944165,0
0.04741923071193832,0.9630997092071518,1
0.5466158090068097,0.9261551203855504,1
0.8666607549000525,0.6555496446393748,1
0.30910376264742356,0.07462674834457927,0
0.10509836551504192,0.3765107097098571,0
0.25803559907189566,0.6093497285491144,0
0.7975325063413088,0.4681812186592196,1
0.5778639440767915,0.4273639148698012,0
0.5445140907210235,0.5879620067541274,1
0.22119730658530234,0.4356687400958127,0
0.09544781183102102,0.7191488854485087,0
0.020546521081621583,0.32965503465469204,0
0.21103991207078165,0.6576393605171792,0
0.17110154749017326,0.8202877854847063,1
0.07346696091709126,0.13909635619574512,0
0.20043847653108315,0.6768638056136391,0
0.7706546868789146,0.12557753190635323,0
0.0228553223126009,0.5927515934558322,0
0.4772227837774007,0.5662919437596161,1
0.660892863985346,0.1281465924920725,0
0.21121228530664615,0.04030479324275904,0
0.14624362017136794,0.14141446390481904,0
0.3929546477426422,0.7423175601012901,1
0.517664906124319,0.23232080900686902,0
0.4293859987729318,0.9177215055719538,1
0.6861674913725534,0.3622275105354452,1
0.3061410497243586,0.04999178670810567,0
0.20615292734678925,0.6503133198228589,0
0.7805433147239568,0.5389388244814434,1
0.6202308725967837,0.92796218641959,1
0.37577501759569365,0.9794015349346369,1
0.9768958948793023,0.8011714814065589,1
0.8458169902070117,0.7871928766185178,1
0.780636022887548,0.3219772240425268,1
0.31829201016822783,0.48851505503248394,0
0.6963859438964217,0.5506673280141257,1
0.9721065492153141,0.2693508331320973,1
0.5675331463965609,0.2239605825159855,0
0.8296868569775798,0.9671116384590421,1
0.42263283914246785,0.20350090412364752,0
0.784574534815446,0.02140309948580965,0
0.9249588714443112,0.3347313019547845,1
0.01953970634600133,0.06312530388917559,0
0.2192330214937379,0.7765763816970928,1
0.33239187794464475,0.22777713203837435,0
0.2898461198434563,0.27511566034122636,0
0.0610727588167147,0.5243087725819955,0
0.46946453281508904,0.14952979335141214,0
0.24982918461690706,0.3975282752908419,0
0.9029648024336844,0.6472033203629052,1
0.15558236498306544,0.5818787339516163,0
0.7210673857139588,0.04951224653348407,0
0.8910021862688515,0.2906791198472084,1
0.8444227635225007,0.7425775532676622,1
0.5889274452810458,0.48657605593854847,1
0.4250893234739326,0.4513198295962958,0
0.22680300267440534,0.19260901153471555,0
0.2199123317769205,0.7914275369530903,1
0.16051962536531472,0.2760467896669301,0
0.34654921555069496,0.6525668539414735,1
0.7427148001932236,0.12167526002660944,0
0.812420065262312,0.7652522392784046,1
0.17609370483730302,0.42150579181186976,0
0.4776820011616639,0.8923735404758942,1
0.6102938264924701,0.6106609962687378,1
0.3897320312742457,0.45581835986786756,0
0.9853288709623703,0.3677770266230045,1
0.6551013581657719,0.5571848990586569,1
0.9706706357893571,0.8481748905083236,1
0.09324218551193508,0.10044239078585648,0
0.2806871285730782,0.09002613943609328,0
0.7742681082207619,0.18263444009817076,0
0.0690712574224811,0.8585784045053898,0
0.287273824278407,0.9807336517131858,1
0.01703605640395922,0.0049036287051291705,0
0.14740496451510698,0.24437211597386443,0
0.11559654111197137,0.10065687157066416,0
0.8620054274224196,0.6500224196863275,1
0.21776209380484846,0.8429599649410712,1
0.12821356859137012,0.9984401653730927,1
0.15520371639907615,0.575396825685959,0
0.9948899541294769,0.6446816999547318,1
0.6950152890764938,0.6770604445304503,1
0.290027746104759,0.24873214215506123,0
0.7983398447533919,0.6711255629933192,1
0.6604637250657946,0.5193509896012872,1
0.7812693728917027,0.8745548154582397,1
0.39449969000426743,0.2954825843911477,0
0.3732285946233951,0.9983616346602484,1
0.979568605617027,0.2714551508085522,1
0.13589123451915275,0.427433808729497,0
0.5779764404380209,0.5678916748626708,1
0.637637270850605,0.35004736402430947,0
0.8866650196665686,0.9265291288036696,1
0.19671979516452787,0.35992448296108637,0
0.0501871757012925,0.46210045464205274,0
0.21689874461355274,0.19793651804160295,0
0.34632188859063906,0.4194113713200499,0
0.8569701570245707,0.15523686829408567,0
0.5061169044012326,0.3547221645205102,0
0.7181988075480206,0.697759123027238,1
0.625895115288913,0.5773152119442306,1
0.7768454915626688,0.6836852423704097,1
0.1275225818041742,0.4597507150565222,0
0.7697444328909385,0.5823028677806592,1
0.527860916909438,0.6231944185283721,1
0.37692408686607903,0.6349711266714391,1
0.3122616102380673,0.8333943814403696,1
0.38218243613905356,0.2498340794012105,0
0.7131374687317918,0.8171287753164329,1
0.5384314297614896,0.3370971745428618,0
0.5120455516427135,0.5003607610927021,1
0.19533884922487643,0.9706576695961303,1
0.5395593848796022,0.37081502550601975,0
0.9592625683531424,0.4457257692862685,1
0.04211741036829786,0.2325029029350303,0
0.6468827859738703,0.16087228581562174,0
0.06085865607433438,0.9858833357675615,1
0.7438778860864947,0.36245960524986554,1
0.9664943465423677,0.3656016685542568,1
0.8633780870641625,0.7108990777492066,1
0.3440388307165744,0.5088608271528187,0
0.8927090275618336,0.1789312357723165,1
0.6620438514764297,0.8604166545676555,1
0.6243346856131622,0.7327653252358179,1
0.14159477372098306,0.19478566476398496,0
0.2839003084157794,0.5310270671717988,0
0.19077239385577116,0.919110462323111,1
0.506945103413407,0.639334077875832,1
0.7665870886707954,0.11174215811336552,0
0.8036678517587846,0.8122137938901336,1
0.7920080939308328,0.5811842697647528,1
0.675203882585889,0.09052236611949649,0
0.7257790509169229,0.524834373834409,1
0.8514599218936655,0.6802931669687647,1
0.6534952686586168,0.023325509334448546,0
0.0635966695517679,0.7070381899183524,0
0.05474513850138707,0.1639885959137276,0
0.3908692493645841,0.6612235246538287,1
0.9909445641588825,0.5020028649900842,1
0.4710482774968231,0.9484734330784551,1
0.7684006148140499,0.4657786381665252,1
0.6066958740959748,0.3064018270628798,0
0.4471293670449653,0.3090199941495053,0
0.6489500282295156,0.8532071149511675,1
0.6916624874641916,0.230852832345826,0
0.7310271955908009,0.20434610004697462,0
0.24399286036286982,0.794050755040532,1
0.706382741728836,0.41969158197130196,1
0.5960779043188201,0.968886385971107,1
0.18008202910962767,0.8898121617074453,1
0.8816791466345707,0.7556975564613658,1
0.27643490828962347,0.5627746566386794,0
0.9905261803063218,0.6623718616724464,1
0.5078205428951369,0.924039792683909,1
0.5525564866589449,0.9865359292040531,1
0.7183957521554957,0.9408989461106552,1
0.41251665145814154,0.720078709164505,1
0.8054334104925428,0.5197983443768474,1
0.35343877128078416,0.08244024683290452,0
0.3604349168233716,0.6344800181734801,1
0.927243096111636,0.12804707928270598,1
0.8359471038425681,0.9687391465056882,1
0.5998018212724299,0.34940812893967266,0
0.2998693004066352,0.0065584819281213624,0
0.6867139541991314,0.8375245029072668,1
0.2342380805628097,0.028018469030472226,0
0.5709866203070828,0.38448590973814456,0
0.35178926796084875,0.24852109558819047,0
0.040639543372685605,0.8866233839353498,0
0.9871275661372005,0.6963391796934146,1
0.3482326242991024,0.20157850953495027,0
0.9393315125662443,0.8659292046549188,1
0.46055025580921594,0.08642232497661806,0
0.49114733459274484,0.6051522472587322,1
0.70798028261087,0.20119758502456309,0
0.14270931092988248,0.9724224700869644,1
0.9526727706534153,0.9736780602568603,1
0.3624617875089816,0.6602225626361785,1
0.5026031515218569,0.9674619227900195,1
0.10764267974194697,0.22544085260205293,0
0.7815447564720112,0.6990802231470602,1
0.9377724830751549,0.5476829789757334,1
0.47887732040812137,0.465564001715173,0
0.1621025211181092,0.004179852979566467,0
0.22861418754311424,0.913405613234377,1
0.11984627914011259,0.18442529978093147,0
0.49076335218432876,0.023723749539269146,0
0.27885532562037696,0.5053220868464617,0
0.7238061485514209,0.8028321911532714,1
0.9414175828535915,0.7580717095584116,1
0.017378112326241202,0.6396833556020332,0
0.32284231440939726,0.09099930767273123,0
0.8643525926242315,0.8016147278262774,1
0.11652354511649021,0.3577190318416872,0
0.2398926459570757,0.253033153640596,0
0.6021416584680996,0.7929132015559034,1
0.7473544279080873,0.7057661417040109,1
0.1338672337403779,0.44992731814548603,0
0.6513934141710981,0.943504033207648,1
0.719125048505599,0.9922168525425333,1
0.6434947122263553,0.5014720844566013,1
0.35095420024143253,0.7136843529940124,1
0.5292444773428344,0.9788844223330931,1
